,Game_ID,Player_ID,OffRtg,DefRtg
18,006728e4c10e957011e1f24878e6054a,4ef3dae16c436459ff05156abca5cebd,96.42857142857143,72.41379310344827
19,006728e4c10e957011e1f24878e6054a,618f6d58ab2881152607c2a6e057bc51,80.0,89.28571428571429
20,006728e4c10e957011e1f24878e6054a,902362537ff2a39c0c0cfb82ab0adac2,0.0,0.0
21,006728e4c10e957011e1f24878e6054a,e59b921ab3da55f632bc748beb12805a,0.0,0.0
22,006728e4c10e957011e1f24878e6054a,4413c19cf092bda39332d7833c90bfe6,100.0,65.625
23,006728e4c10e957011e1f24878e6054a,5cce6ffa455e6372d9de0de400482ab6,96.42857142857143,72.41379310344827
24,006728e4c10e957011e1f24878e6054a,4dd3d6a51dc97c651d3a86eec4362a1f,96.42857142857143,72.41379310344827
25,006728e4c10e957011e1f24878e6054a,d81d912f81fa43178f423aa89a713e96,89.28571428571429,80.0
26,03ac65b9a32fde1e201bfb427f6e41e4,255fe2a8be0ed5c06dd99969ab4fea55,80.76923076923077,83.82352941176471
27,03ac65b9a32fde1e201bfb427f6e41e4,94e99d76e87ee926faab66d382b3a955,0.0,0.0
28,03ac65b9a32fde1e201bfb427f6e41e4,ad1c818605d80c2d6aeabf60426e94a9,0.0,0.0
29,03ac65b9a32fde1e201bfb427f6e41e4,52c6125836c465f4ac5232121dacb49d,80.76923076923077,83.82352941176471
30,03ac65b9a32fde1e201bfb427f6e41e4,ff59dc439c6c323320bc355afe884fcb,76.5625,82.92682926829268
31,03ac65b9a32fde1e201bfb427f6e41e4,7dfbb5980c066844384ba7424aceae47,85.96491228070175,75.92592592592592
32,03ac65b9a32fde1e201bfb427f6e41e4,3626b893fc73a5cbd67d1ea48a5c7039,76.5625,82.92682926829268
33,03ac65b9a32fde1e201bfb427f6e41e4,0b978fcfa7f2ec839c563a755e345ff8,76.5625,82.92682926829268
34,03ac65b9a32fde1e201bfb427f6e41e4,bfef77a3e57907855444410d490e7bfd,0.0,0.0
35,03ac65b9a32fde1e201bfb427f6e41e4,1a6703883f8f47bb4daf09c03be3bda2,80.76923076923077,83.82352941176471
36,03ac65b9a32fde1e201bfb427f6e41e4,ff52c317e26534ae1679da3c917e9fec,83.33333333333334,78.87323943661971
37,03ac65b9a32fde1e201bfb427f6e41e4,ef232aca3c330ff4f84215374638d026,0.0,0.0
38,03ac65b9a32fde1e201bfb427f6e41e4,31598ba01a3fff03ed0a87d7dea11dfe,78.87323943661971,83.33333333333334
39,03ac65b9a32fde1e201bfb427f6e41e4,11beb0ae23e6425510297a31fa21881e,83.33333333333334,78.87323943661971
40,03ac65b9a32fde1e201bfb427f6e41e4,1177a5cdd245dc40c6c39bac4df89ce3,0.0,0.0
41,03ac65b9a32fde1e201bfb427f6e41e4,6ad10958a1d4920dccb1daec39bebd6b,82.92682926829268,76.5625
42,03ac65b9a32fde1e201bfb427f6e41e4,83c15c0962941640faab838a8f6f151d,82.92682926829268,76.5625
43,03ac65b9a32fde1e201bfb427f6e41e4,a1591595c04d12e88e3cb427fb667618,78.87323943661971,83.33333333333334
44,03ac65b9a32fde1e201bfb427f6e41e4,a3bac86ad549b2f128a62399d73d6299,83.82352941176471,80.76923076923077
45,03ac65b9a32fde1e201bfb427f6e41e4,41c0674725d4cddab004649e9db5a3ce,75.0,88.23529411764706
46,03ac65b9a32fde1e201bfb427f6e41e4,90ba0d1de241290df2e124a5e02d68ef,75.0,88.23529411764706
47,03ac65b9a32fde1e201bfb427f6e41e4,6f6a807d57aae8f651222523dc82dc35,0.0,0.0
48,03ac65b9a32fde1e201bfb427f6e41e4,fbcda0bcb861e4726ca8871b8965ede4,0.0,0.0
49,03ac65b9a32fde1e201bfb427f6e41e4,1f568a2342e4c375873d49a15e2d4448,93.75,75.0
50,03ac65b9a32fde1e201bfb427f6e41e4,3d75035d20b173a867d4bf32c8a58f0b,0.0,0.0
51,03ac65b9a32fde1e201bfb427f6e41e4,31f28da997f1ed51f0f688b9d004b269,0.0,0.0
52,096e231adad0be6ab1cc89cce56847f8,ae53f8ba6761b64a174051da817785bc,75.0,76.47058823529412
53,096e231adad0be6ab1cc89cce56847f8,44230324724c84f122ac62a5f0918314,76.47058823529412,75.0
54,096e231adad0be6ab1cc89cce56847f8,8d2127290c94bd41b82a2938734bc750,87.87878787878788,77.14285714285715
55,096e231adad0be6ab1cc89cce56847f8,48ec4e6c52f418d5ca4ef510ba473ea0,78.88888888888889,81.37254901960785
56,096e231adad0be6ab1cc89cce56847f8,e816ff284dc3f965b8f3d605a3b91bae,0.0,0.0
57,096e231adad0be6ab1cc89cce56847f8,616281dee946056b071699476fdee9ec,77.14285714285715,87.87878787878788
58,096e231adad0be6ab1cc89cce56847f8,e814950408915f43de2b079dce7c21c5,77.14285714285715,87.87878787878788
59,096e231adad0be6ab1cc89cce56847f8,2ad626904c8b28cceb8e12c624a84240,75.0,76.47058823529412
60,096e231adad0be6ab1cc89cce56847f8,bd45fe7dba52aa2cd00ba80ff107d05b,0.0,0.0
61,096e231adad0be6ab1cc89cce56847f8,766802a8fda500d7945950de7398c9c6,87.87878787878788,77.14285714285715
62,096e231adad0be6ab1cc89cce56847f8,99104de2626f67c1fa2ce70504970c3f,77.14285714285715,87.87878787878788
63,096e231adad0be6ab1cc89cce56847f8,42e0d7167f04a4ff958c6442da0e6851,87.87878787878788,77.14285714285715
64,096e231adad0be6ab1cc89cce56847f8,c5dd5b2e3b975f0849d9b74e74125cb9,81.37254901960785,78.88888888888889
65,096e231adad0be6ab1cc89cce56847f8,5db9c1c8184510fee8161e7fafdc9c49,79.54545454545455,72.91666666666666
66,096e231adad0be6ab1cc89cce56847f8,f4a5ca938177c407a9dab5412e39498f,75.0,76.47058823529412
67,096e231adad0be6ab1cc89cce56847f8,1b37fed4823f31ccbf03515f4b9fe438,85.0,69.44444444444444
68,096e231adad0be6ab1cc89cce56847f8,c10b49616a2f4a23607dc1a8be4fde9f,87.87878787878788,77.14285714285715
69,096e231adad0be6ab1cc89cce56847f8,d00d552bc4e50f63f9397a74514519ba,0.0,0.0
70,096e231adad0be6ab1cc89cce56847f8,dd1da128c27db468d95b99b583f8a57d,0.0,0.0
71,096e231adad0be6ab1cc89cce56847f8,4ef3dae16c436459ff05156abca5cebd,76.47058823529412,75.0
72,096e231adad0be6ab1cc89cce56847f8,618f6d58ab2881152607c2a6e057bc51,75.0,76.47058823529412
73,096e231adad0be6ab1cc89cce56847f8,902362537ff2a39c0c0cfb82ab0adac2,72.91666666666666,79.54545454545455
74,096e231adad0be6ab1cc89cce56847f8,4413c19cf092bda39332d7833c90bfe6,72.91666666666666,79.54545454545455
75,096e231adad0be6ab1cc89cce56847f8,5cce6ffa455e6372d9de0de400482ab6,76.47058823529412,75.0
76,096e231adad0be6ab1cc89cce56847f8,7027df5d9c51192f3527ac8c74b4d08d,0.0,0.0
77,096e231adad0be6ab1cc89cce56847f8,d81d912f81fa43178f423aa89a713e96,77.14285714285715,87.87878787878788
78,117a5a71c34c2d8a39ff66d884462bd7,5a634567f5022bf46e1c990096fceb9f,0.0,0.0
79,117a5a71c34c2d8a39ff66d884462bd7,59c61598abe68e36e2a0f6b24f5344a9,0.0,0.0
80,117a5a71c34c2d8a39ff66d884462bd7,ade82b71d52bf8ebd00f724b25c87e95,87.8048780487805,80.83333333333333
81,117a5a71c34c2d8a39ff66d884462bd7,7a1c1f680a11456d505f05fa70712213,89.65517241379311,82.1917808219178
82,117a5a71c34c2d8a39ff66d884462bd7,ffc3716da11461d5337f42c2e9590797,94.11764705882352,88.46153846153845
83,117a5a71c34c2d8a39ff66d884462bd7,16d76c912992709c8be29b896b8f9417,89.0625,79.72972972972973
84,117a5a71c34c2d8a39ff66d884462bd7,71646c64f62c2748740c45b469e0d611,90.38461538461539,84.72222222222221
85,117a5a71c34c2d8a39ff66d884462bd7,758bfe4f98e1d0fc26ef37ef7f9688e4,94.11764705882352,88.46153846153845
86,117a5a71c34c2d8a39ff66d884462bd7,cf76849b2d40cd089fa8fe823846b717,90.38461538461539,84.72222222222221
87,117a5a71c34c2d8a39ff66d884462bd7,2ffe19dc39838eaa55a52d7b2fbd687c,89.0625,79.72972972972973
88,117a5a71c34c2d8a39ff66d884462bd7,6fd2a56d4457a4617bc4931d6c9f3f31,0.0,0.0
89,117a5a71c34c2d8a39ff66d884462bd7,ec1701b0740d49558c0e4292fbcf5d28,82.0,90.81632653061224
90,117a5a71c34c2d8a39ff66d884462bd7,0e35575a0624318cc691947fe700df94,0.0,0.0
91,117a5a71c34c2d8a39ff66d884462bd7,355440241677831feb31321e4f47389c,84.72222222222221,90.38461538461539
92,117a5a71c34c2d8a39ff66d884462bd7,fe4fc80aa14544264b2eca38dbe85bd1,84.72222222222221,90.38461538461539
93,117a5a71c34c2d8a39ff66d884462bd7,5254f09164f6bcfba80a12e595ca4724,80.83333333333333,87.8048780487805
94,117a5a71c34c2d8a39ff66d884462bd7,545561642487bf6991898bd62e9c3172,88.46153846153845,94.11764705882352
95,117a5a71c34c2d8a39ff66d884462bd7,fde04f931b1efe670ec01ec59424cd20,0.0,0.0
96,117a5a71c34c2d8a39ff66d884462bd7,682ee02d38c947defb4cf5e30fba6f96,87.8048780487805,80.83333333333333
97,117a5a71c34c2d8a39ff66d884462bd7,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0
98,117a5a71c34c2d8a39ff66d884462bd7,f85a47779c423d73ea3b2aa48c54ff8b,79.72972972972973,89.0625
99,117a5a71c34c2d8a39ff66d884462bd7,093587100e2037b5dec3199d77b35e8b,0.0,0.0
100,117a5a71c34c2d8a39ff66d884462bd7,ce84530bdb8f4a9e7cf97e14d536b8a0,82.1917808219178,89.65517241379311
101,117a5a71c34c2d8a39ff66d884462bd7,59fa10b4c9f3cd3cf1048a41966fe24e,80.83333333333333,87.8048780487805
102,117a5a71c34c2d8a39ff66d884462bd7,68b4e768ed5b52bf2d2f882ebd051c66,0.0,0.0
103,117a5a71c34c2d8a39ff66d884462bd7,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0
104,1ea0a33aafb4a3cb31ba79cff049300c,ad1c818605d80c2d6aeabf60426e94a9,0.0,0.0
105,1ea0a33aafb4a3cb31ba79cff049300c,7dfbb5980c066844384ba7424aceae47,81.81818181818183,79.7872340425532
106,1ea0a33aafb4a3cb31ba79cff049300c,ff52c317e26534ae1679da3c917e9fec,81.0,69.79166666666666
107,1ea0a33aafb4a3cb31ba79cff049300c,f562f72f83b8e06b60ff184531b07056,68.96551724137932,78.94736842105263
108,1ea0a33aafb4a3cb31ba79cff049300c,23fbda7c31efd6cfa21e3ab6c89d53f3,68.96551724137932,78.94736842105263
109,1ea0a33aafb4a3cb31ba79cff049300c,bcf50b1e35f187b7c5bc18090cdfb7f6,83.78378378378379,87.93103448275862
110,1ea0a33aafb4a3cb31ba79cff049300c,ef232aca3c330ff4f84215374638d026,0.0,0.0
111,1ea0a33aafb4a3cb31ba79cff049300c,11beb0ae23e6425510297a31fa21881e,81.0,69.79166666666666
112,1ea0a33aafb4a3cb31ba79cff049300c,1177a5cdd245dc40c6c39bac4df89ce3,0.0,0.0
113,1ea0a33aafb4a3cb31ba79cff049300c,6ad10958a1d4920dccb1daec39bebd6b,78.94736842105263,68.96551724137932
114,1ea0a33aafb4a3cb31ba79cff049300c,83c15c0962941640faab838a8f6f151d,81.81818181818183,79.7872340425532
115,1ea0a33aafb4a3cb31ba79cff049300c,0a700ecf0eb76559949f1cb5b69a540b,79.7872340425532,81.81818181818183
116,1ea0a33aafb4a3cb31ba79cff049300c,9b6e807cc4c750b9f118126e87064522,0.0,0.0
117,1ea0a33aafb4a3cb31ba79cff049300c,6725198e0d39aa5b4cbe7b65265ce287,83.78378378378379,87.93103448275862
118,1ea0a33aafb4a3cb31ba79cff049300c,a3bac86ad549b2f128a62399d73d6299,87.93103448275862,83.78378378378379
119,1ea0a33aafb4a3cb31ba79cff049300c,2c447ab0a100cb50766552b0f6fadc2d,69.79166666666666,81.0
120,1ea0a33aafb4a3cb31ba79cff049300c,41c0674725d4cddab004649e9db5a3ce,87.93103448275862,83.78378378378379
121,1ea0a33aafb4a3cb31ba79cff049300c,90ba0d1de241290df2e124a5e02d68ef,87.93103448275862,83.78378378378379
122,1ea0a33aafb4a3cb31ba79cff049300c,1781491ce70efa8b357e255e07299f8c,0.0,0.0
123,1ea0a33aafb4a3cb31ba79cff049300c,1c5bebebc83437eca5ef0aaf6eabb15a,68.96551724137932,78.94736842105263
124,1ea0a33aafb4a3cb31ba79cff049300c,ce3ac26d43af7aa5555535cfed3f48cc,83.78378378378379,87.93103448275862
125,1ea0a33aafb4a3cb31ba79cff049300c,bbe5cb93ef483ea31d950f6c634837dc,0.0,0.0
126,1ea0a33aafb4a3cb31ba79cff049300c,1f568a2342e4c375873d49a15e2d4448,0.0,0.0
127,1ea0a33aafb4a3cb31ba79cff049300c,687b541bdc76b92b085fc1304f5c1bf1,83.78378378378379,87.93103448275862
128,1ea0a33aafb4a3cb31ba79cff049300c,31f28da997f1ed51f0f688b9d004b269,0.0,0.0
129,1ea0a33aafb4a3cb31ba79cff049300c,320f545028c6d47de639c3eb262476de,0.0,0.0
130,1ef70f0ed41e6862e3860613e3f21054,fb64ca4b8beaf4c4c6e4575fe2f3abd7,72.32142857142857,77.27272727272727
131,1ef70f0ed41e6862e3860613e3f21054,f3d6e924c2736c9e5771b0784e31c2df,0.0,0.0
132,1ef70f0ed41e6862e3860613e3f21054,32c044aa84d75ccd78c3c9f2aeb33bd9,70.3125,78.57142857142857
133,1ef70f0ed41e6862e3860613e3f21054,7f438c18058290903c46dfe9d71bd68a,72.32142857142857,77.27272727272727
134,1ef70f0ed41e6862e3860613e3f21054,8c7a7249d80b1489594b3a2a87f3f19d,0.0,0.0
135,1ef70f0ed41e6862e3860613e3f21054,95c8abc40fb4ecf4fa5627975450dc95,77.27272727272727,72.32142857142857
136,1ef70f0ed41e6862e3860613e3f21054,1dabb767e07d0aa702ee58d41c15eab1,75.0,75.92592592592592
137,1ef70f0ed41e6862e3860613e3f21054,722a380c9b59ef42226e8d392824dcb9,75.0,75.92592592592592
138,1ef70f0ed41e6862e3860613e3f21054,cbcdba92e7ebacd9418f0bf29a6f6d13,0.0,0.0
139,1ef70f0ed41e6862e3860613e3f21054,ef8b068ab7ac9d387b256404acd24cd5,75.0,75.92592592592592
140,1ef70f0ed41e6862e3860613e3f21054,9cf34a85700c146eaf259ed7a818ad63,78.57142857142857,70.3125
141,1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,75.92592592592592,75.0
142,1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,0.0,0.0
143,1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,70.3125,78.57142857142857
144,1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,0.0,0.0
145,1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,78.57142857142857,70.3125
146,1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,77.27272727272727,72.32142857142857
147,1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,70.3125,78.57142857142857
148,1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,0.0,0.0
149,1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,75.92592592592592,75.0
150,1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,0.0,0.0
151,1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,0.0,0.0
152,1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,0.0,0.0
153,1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,77.27272727272727,72.32142857142857
154,1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,0.0,0.0
155,25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9,75.0,81.03448275862068
156,25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f,0.0,0.0
157,25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9,58.333333333333336,75.0
158,25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95,100.0,75.0
159,25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213,91.40625,75.0
160,25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797,81.03448275862068,75.0
161,25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417,99.03846153846155,75.0
162,25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6,0.0,0.0
163,25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016,75.0,81.03448275862068
164,25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611,81.03448275862068,75.0
165,25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4,58.333333333333336,75.0
166,25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c,100.0,75.0
167,25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12,75.0,99.03846153846155
168,25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0,75.0,100.0
169,25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2,0.0,0.0
170,25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5,75.0,58.333333333333336
171,25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea,75.0,91.40625
172,25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279,0.0,0.0
173,25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b,75.0,100.0
174,25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96,99.03846153846155,75.0
175,25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0
176,25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01,0.0,0.0
177,25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b,75.0,91.40625
178,25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29,0.0,0.0
179,25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411,0.0,0.0
180,25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0
181,27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f,0.0,0.0
182,27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9,83.33333333333334,90.0
183,27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55,64.58333333333334,100.0
184,27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955,0.0,0.0
185,27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d,72.05882352941177,88.57142857142857
186,27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb,96.96969696969697,73.52941176470588
187,27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95,77.58620689655173,95.34883720930233
188,27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213,81.15942028985508,84.32835820895522
189,27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797,100.0,64.58333333333334
190,27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417,73.52941176470588,96.96969696969697
191,27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039,96.96969696969697,73.52941176470588
192,27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8,72.05882352941177,88.57142857142857
193,27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611,88.57142857142857,72.05882352941177
194,27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd,0.0,0.0
195,27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4,100.0,64.58333333333334
196,27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717,88.57142857142857,72.05882352941177
197,27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c,73.52941176470588,96.96969696969697
198,27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2,96.96969696969697,73.52941176470588
199,27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe,84.32835820895522,81.15942028985508
200,27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618,84.32835820895522,81.15942028985508
201,27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96,73.52941176470588,96.96969696969697
202,27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0
203,27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35,90.0,83.33333333333334
204,27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4,0.0,0.0
205,27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b,0.0,0.0
206,27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0
207,2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f,0.0,0.0
208,2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9,89.28571428571429,73.68421052631578
209,2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95,85.9375,66.66666666666666
210,2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213,83.33333333333334,69.16666666666667
211,2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797,80.64516129032258,71.21212121212122
212,2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417,85.9375,66.66666666666666
213,2877e9e9980619126420db0163ee0779,71646c64f62c2748740c45b469e0d611,80.64516129032258,71.21212121212122
214,2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4,0.0,0.0
215,2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717,80.64516129032258,71.21212121212122
216,2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c,85.9375,66.66666666666666
217,2877e9e9980619126420db0163ee0779,6fd2a56d4457a4617bc4931d6c9f3f31,71.21212121212122,80.64516129032258
218,2877e9e9980619126420db0163ee0779,ec1701b0740d49558c0e4292fbcf5d28,67.85714285714286,73.52941176470588
219,2877e9e9980619126420db0163ee0779,0e35575a0624318cc691947fe700df94,0.0,0.0
220,2877e9e9980619126420db0163ee0779,355440241677831feb31321e4f47389c,73.68421052631578,89.28571428571429
221,2877e9e9980619126420db0163ee0779,fe4fc80aa14544264b2eca38dbe85bd1,66.66666666666666,85.9375
222,2877e9e9980619126420db0163ee0779,5254f09164f6bcfba80a12e595ca4724,69.56521739130434,86.95652173913044
223,2877e9e9980619126420db0163ee0779,545561642487bf6991898bd62e9c3172,71.21212121212122,80.64516129032258
224,2877e9e9980619126420db0163ee0779,fde04f931b1efe670ec01ec59424cd20,0.0,0.0
225,2877e9e9980619126420db0163ee0779,682ee02d38c947defb4cf5e30fba6f96,81.63265306122449,67.07317073170732
226,2877e9e9980619126420db0163ee0779,745fd2a3e78aaceb805e7bc19cf5f126,0.0,0.0
227,2877e9e9980619126420db0163ee0779,f85a47779c423d73ea3b2aa48c54ff8b,67.07317073170732,81.63265306122449
228,2877e9e9980619126420db0163ee0779,093587100e2037b5dec3199d77b35e8b,0.0,0.0
229,2877e9e9980619126420db0163ee0779,ce84530bdb8f4a9e7cf97e14d536b8a0,69.56521739130434,86.95652173913044
230,2877e9e9980619126420db0163ee0779,59fa10b4c9f3cd3cf1048a41966fe24e,67.07317073170732,81.63265306122449
231,2877e9e9980619126420db0163ee0779,68b4e768ed5b52bf2d2f882ebd051c66,0.0,0.0
232,2877e9e9980619126420db0163ee0779,3d784b11288b827cbd97d6dbcd6602ec,0.0,0.0
233,32f2054d115f0b36efaa76e3a80a97d6,fb64ca4b8beaf4c4c6e4575fe2f3abd7,71.15384615384616,68.88888888888889
234,32f2054d115f0b36efaa76e3a80a97d6,32c044aa84d75ccd78c3c9f2aeb33bd9,67.64705882352942,62.5
235,32f2054d115f0b36efaa76e3a80a97d6,efdf75393e50b635b2ea854471a88345,0.0,0.0
236,32f2054d115f0b36efaa76e3a80a97d6,7f438c18058290903c46dfe9d71bd68a,67.64705882352942,62.5
237,32f2054d115f0b36efaa76e3a80a97d6,8c7a7249d80b1489594b3a2a87f3f19d,0.0,0.0
238,32f2054d115f0b36efaa76e3a80a97d6,1dabb767e07d0aa702ee58d41c15eab1,83.87096774193549,78.57142857142857
239,32f2054d115f0b36efaa76e3a80a97d6,3691a0fcae960edcb40de2300f0f4a90,62.5,67.64705882352942
240,32f2054d115f0b36efaa76e3a80a97d6,95920e4bf5b6c15ba8dffbf959b38ba5,74.46808510638297,65.95744680851064
241,32f2054d115f0b36efaa76e3a80a97d6,722a380c9b59ef42226e8d392824dcb9,67.64705882352942,62.5
